round,circuit,event,lap_number,sector,driver_behind,team_behind,driver_ahead,team_ahead,gap_at_detection_s,speed_trap_behind,speed_trap_ahead,speed_trap_delta,tyre_age_behind,compound_behind,tyre_age_ahead,compound_ahead,override_available,track_energy_class,pass_completed
9,Silverstone,British Grand Prix,5,S1,OCO,Haas F1 Team,GAS,Alpine,0.928,304.0,325.0,-21.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,5,S1,COL,Alpine,OCO,Haas F1 Team,0.585,343.0,304.0,39.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,5,S1,BEA,Haas F1 Team,BOT,Cadillac,0.814,304.0,302.0,2.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,5,S2,NOR,McLaren,HAD,Red Bull Racing,0.685,304.0,310.0,-6.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,5,S2,BOR,Audi,SAI,Williams,0.224,296.0,295.0,1.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,5,S2,GAS,Alpine,BOR,Audi,0.948,325.0,296.0,29.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,5,S2,COL,Alpine,OCO,Haas F1 Team,0.545,343.0,304.0,39.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,5,S2,BEA,Haas F1 Team,BOT,Cadillac,0.89,304.0,302.0,2.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,5,S3,NOR,McLaren,HAD,Red Bull Racing,0.806,304.0,310.0,-6.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,5,S3,GAS,Alpine,SAI,Williams,0.561,325.0,295.0,30.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,5,S3,OCO,Haas F1 Team,COL,Alpine,0.324,304.0,343.0,-39.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,5,S3,BEA,Haas F1 Team,BOT,Cadillac,0.867,304.0,302.0,2.0,5.0,MEDIUM,5.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S1,HAD,Red Bull Racing,VER,Red Bull Racing,0.862,313.0,305.0,8.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S1,NOR,McLaren,HAD,Red Bull Racing,0.811,303.0,313.0,-10.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S1,SAI,Williams,BOR,Audi,0.793,309.0,294.0,15.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S1,GAS,Alpine,SAI,Williams,0.538,342.0,309.0,33.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S1,OCO,Haas F1 Team,COL,Alpine,0.552,316.0,302.0,14.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S1,BEA,Haas F1 Team,BOT,Cadillac,0.646,339.0,304.0,35.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S2,ANT,Mercedes,HAM,Ferrari,0.976,304.0,301.0,3.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S2,HAD,Red Bull Racing,VER,Red Bull Racing,0.982,313.0,305.0,8.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S2,NOR,McLaren,HAD,Red Bull Racing,0.948,303.0,313.0,-10.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S2,SAI,Williams,BOR,Audi,0.973,309.0,294.0,15.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S2,GAS,Alpine,SAI,Williams,0.552,342.0,309.0,33.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,6,S2,OCO,Haas F1 Team,COL,Alpine,0.856,316.0,302.0,14.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S2,BEA,Haas F1 Team,BOT,Cadillac,0.617,339.0,304.0,35.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,6,S3,ANT,Mercedes,HAM,Ferrari,0.915,304.0,301.0,3.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S3,SAI,Williams,GAS,Alpine,0.527,309.0,342.0,-33.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,6,S3,OCO,Haas F1 Team,COL,Alpine,0.502,316.0,302.0,14.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,6,S3,BOT,Cadillac,BEA,Haas F1 Team,0.682,304.0,339.0,-35.0,6.0,MEDIUM,6.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S1,ANT,Mercedes,HAM,Ferrari,0.643,316.0,303.0,13.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S1,HAD,Red Bull Racing,VER,Red Bull Racing,0.794,306.0,304.0,2.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S1,GAS,Alpine,SAI,Williams,0.219,334.0,295.0,39.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S1,OCO,Haas F1 Team,COL,Alpine,0.694,309.0,323.0,-14.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S1,BOT,Cadillac,BEA,Haas F1 Team,0.882,306.0,292.0,14.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S1,HUL,Audi,BOT,Cadillac,0.924,334.0,306.0,28.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S2,ANT,Mercedes,HAM,Ferrari,0.519,316.0,303.0,13.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S2,GAS,Alpine,SAI,Williams,0.56,334.0,295.0,39.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,7,S2,COL,Alpine,GAS,Alpine,0.914,323.0,334.0,-11.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S2,OCO,Haas F1 Team,COL,Alpine,0.944,309.0,323.0,-14.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S2,HUL,Audi,BOT,Cadillac,0.467,334.0,306.0,28.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,7,S3,ANT,Mercedes,HAM,Ferrari,0.657,316.0,303.0,13.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S3,SAI,Williams,GAS,Alpine,0.626,295.0,334.0,-39.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,7,S3,COL,Alpine,SAI,Williams,0.713,323.0,295.0,28.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S3,OCO,Haas F1 Team,COL,Alpine,0.74,309.0,323.0,-14.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S3,HUL,Audi,BEA,Haas F1 Team,0.971,334.0,292.0,42.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,7,S3,BOT,Cadillac,HUL,Audi,0.794,306.0,334.0,-28.0,7.0,MEDIUM,7.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S1,ANT,Mercedes,HAM,Ferrari,0.596,307.0,298.0,9.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S1,GAS,Alpine,SAI,Williams,0.121,322.0,294.0,28.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S1,OCO,Haas F1 Team,COL,Alpine,0.871,307.0,327.0,-20.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S1,HUL,Audi,BEA,Haas F1 Team,0.859,300.0,294.0,6.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S2,ANT,Mercedes,HAM,Ferrari,0.625,307.0,298.0,9.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S2,GAS,Alpine,SAI,Williams,0.476,322.0,294.0,28.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,8,S2,COL,Alpine,GAS,Alpine,0.746,327.0,322.0,5.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S2,OCO,Haas F1 Team,COL,Alpine,0.858,307.0,327.0,-20.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S3,ANT,Mercedes,HAM,Ferrari,0.746,307.0,298.0,9.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S3,SAI,Williams,GAS,Alpine,0.547,294.0,322.0,-28.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S3,COL,Alpine,SAI,Williams,0.744,327.0,294.0,33.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S3,OCO,Haas F1 Team,COL,Alpine,0.537,307.0,327.0,-20.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S3,HUL,Audi,BEA,Haas F1 Team,0.983,300.0,294.0,6.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,8,S3,ALO,Aston Martin,STR,Aston Martin,0.969,297.0,291.0,6.0,8.0,MEDIUM,8.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S1,ANT,Mercedes,HAM,Ferrari,0.484,322.0,303.0,19.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S1,SAI,Williams,GAS,Alpine,0.619,316.0,297.0,19.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S1,COL,Alpine,SAI,Williams,0.62,340.0,316.0,24.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S1,OCO,Haas F1 Team,COL,Alpine,0.731,309.0,340.0,-31.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S1,HUL,Audi,BEA,Haas F1 Team,0.905,308.0,299.0,9.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S2,ANT,Mercedes,HAM,Ferrari,0.531,322.0,303.0,19.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S2,COL,Alpine,SAI,Williams,0.455,340.0,316.0,24.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,9,S2,HUL,Audi,BEA,Haas F1 Team,0.794,308.0,299.0,9.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S3,ANT,Mercedes,HAM,Ferrari,0.702,322.0,303.0,19.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S3,COL,Alpine,GAS,Alpine,0.952,340.0,297.0,43.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S3,SAI,Williams,COL,Alpine,0.457,316.0,340.0,-24.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S3,OCO,Haas F1 Team,SAI,Williams,0.907,309.0,316.0,-7.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,9,S3,HUL,Audi,BEA,Haas F1 Team,0.578,308.0,299.0,9.0,9.0,MEDIUM,9.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,10,S1,SAI,Williams,COL,Alpine,0.138,305.0,308.0,-3.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S1,OCO,Haas F1 Team,SAI,Williams,0.843,313.0,305.0,8.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S1,BEA,Haas F1 Team,HUL,Audi,0.189,311.0,299.0,12.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S2,ANT,Mercedes,HAM,Ferrari,0.515,308.0,304.0,4.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S2,SAI,Williams,COL,Alpine,0.782,305.0,308.0,-3.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S2,OCO,Haas F1 Team,SAI,Williams,0.765,313.0,305.0,8.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S2,BEA,Haas F1 Team,HUL,Audi,0.953,311.0,299.0,12.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S3,ANT,Mercedes,HAM,Ferrari,0.733,308.0,304.0,4.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S3,SAI,Williams,COL,Alpine,0.87,305.0,308.0,-3.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S3,OCO,Haas F1 Team,SAI,Williams,0.71,313.0,305.0,8.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,10,S3,ALO,Aston Martin,STR,Aston Martin,0.947,301.0,292.0,9.0,10.0,MEDIUM,10.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S1,ANT,Mercedes,HAM,Ferrari,0.311,305.0,315.0,-10.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,11,S1,SAI,Williams,COL,Alpine,0.498,304.0,319.0,-15.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S1,OCO,Haas F1 Team,SAI,Williams,0.841,310.0,304.0,6.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S1,HUL,Audi,PER,Cadillac,0.935,303.0,293.0,10.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S1,ALO,Aston Martin,STR,Aston Martin,0.741,306.0,293.0,13.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S2,HAM,Ferrari,ANT,Mercedes,0.625,315.0,305.0,10.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S2,SAI,Williams,COL,Alpine,0.877,304.0,319.0,-15.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S2,HUL,Audi,PER,Cadillac,0.683,303.0,293.0,10.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S2,ALO,Aston Martin,STR,Aston Martin,0.842,306.0,293.0,13.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S3,HAM,Ferrari,ANT,Mercedes,0.732,315.0,305.0,10.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S3,OCO,Haas F1 Team,SAI,Williams,0.844,310.0,304.0,6.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,11,S3,HUL,Audi,PER,Cadillac,0.493,303.0,293.0,10.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,11,S3,ALO,Aston Martin,STR,Aston Martin,0.755,306.0,293.0,13.0,11.0,MEDIUM,11.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S1,HAM,Ferrari,ANT,Mercedes,0.749,319.0,296.0,23.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S1,VER,Red Bull Racing,RUS,Mercedes,0.877,308.0,301.0,7.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S1,SAI,Williams,COL,Alpine,0.922,302.0,298.0,4.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S1,PER,Cadillac,HUL,Audi,0.13,302.0,295.0,7.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S1,ALO,Aston Martin,STR,Aston Martin,0.931,305.0,303.0,2.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S2,NOR,McLaren,HAD,Red Bull Racing,0.969,302.0,302.0,0.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S2,ALO,Aston Martin,STR,Aston Martin,0.894,305.0,303.0,2.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S3,HAM,Ferrari,ANT,Mercedes,0.885,319.0,296.0,23.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S3,OCO,Haas F1 Team,SAI,Williams,0.889,307.0,302.0,5.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,12,S3,ALO,Aston Martin,STR,Aston Martin,0.908,305.0,303.0,2.0,12.0,MEDIUM,12.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,13,S1,HAM,Ferrari,ANT,Mercedes,0.753,316.0,298.0,18.0,13.0,MEDIUM,13.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,13,S1,VER,Red Bull Racing,RUS,Mercedes,0.827,307.0,297.0,10.0,13.0,MEDIUM,13.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,13,S1,ALO,Aston Martin,STR,Aston Martin,0.705,307.0,302.0,5.0,13.0,MEDIUM,13.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,13,S2,NOR,McLaren,HAD,Red Bull Racing,0.812,309.0,302.0,7.0,13.0,MEDIUM,13.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,13,S2,ALO,Aston Martin,STR,Aston Martin,0.695,307.0,302.0,5.0,13.0,MEDIUM,13.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,13,S3,VER,Red Bull Racing,RUS,Mercedes,0.937,307.0,297.0,10.0,13.0,MEDIUM,13.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,13,S3,NOR,McLaren,HAD,Red Bull Racing,0.847,309.0,302.0,7.0,13.0,MEDIUM,13.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,13,S3,OCO,Haas F1 Team,SAI,Williams,0.943,307.0,300.0,7.0,13.0,MEDIUM,13.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,13,S3,ALO,Aston Martin,STR,Aston Martin,0.78,307.0,302.0,5.0,13.0,MEDIUM,13.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S1,VER,Red Bull Racing,RUS,Mercedes,0.699,312.0,306.0,6.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S1,NOR,McLaren,HAD,Red Bull Racing,0.722,303.0,313.0,-10.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S1,BEA,Haas F1 Team,PER,Cadillac,0.987,311.0,304.0,7.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S1,ALO,Aston Martin,STR,Aston Martin,0.395,309.0,301.0,8.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S2,VER,Red Bull Racing,RUS,Mercedes,0.709,312.0,306.0,6.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S2,NOR,McLaren,HAD,Red Bull Racing,0.637,303.0,313.0,-10.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S2,BEA,Haas F1 Team,PER,Cadillac,0.977,311.0,304.0,7.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S2,ALO,Aston Martin,STR,Aston Martin,0.649,309.0,301.0,8.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S3,VER,Red Bull Racing,RUS,Mercedes,0.779,312.0,306.0,6.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S3,NOR,McLaren,HAD,Red Bull Racing,0.908,303.0,313.0,-10.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S3,BEA,Haas F1 Team,PER,Cadillac,0.862,311.0,304.0,7.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S3,ALO,Aston Martin,STR,Aston Martin,0.832,309.0,301.0,8.0,14.0,MEDIUM,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,14,S3,PIA,McLaren,ALO,Aston Martin,0.981,306.0,309.0,-3.0,12.0,HARD,14.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S1,VER,Red Bull Racing,RUS,Mercedes,0.347,313.0,306.0,7.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S1,NOR,McLaren,HAD,Red Bull Racing,0.747,305.0,298.0,7.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S1,BEA,Haas F1 Team,PER,Cadillac,0.55,299.0,303.0,-4.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S1,ALO,Aston Martin,STR,Aston Martin,0.672,334.0,307.0,27.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S1,PIA,McLaren,ALO,Aston Martin,0.004,296.0,334.0,-38.0,13.0,HARD,15.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,15,S2,VER,Red Bull Racing,RUS,Mercedes,0.639,313.0,306.0,7.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S2,NOR,McLaren,HAD,Red Bull Racing,0.676,305.0,298.0,7.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S2,BEA,Haas F1 Team,PER,Cadillac,0.706,299.0,303.0,-4.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S2,STR,Aston Martin,PIA,McLaren,0.858,307.0,296.0,11.0,15.0,MEDIUM,13.0,HARD,True,standard,False
9,Silverstone,British Grand Prix,15,S2,ALO,Aston Martin,STR,Aston Martin,0.581,334.0,307.0,27.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S3,VER,Red Bull Racing,RUS,Mercedes,0.785,313.0,306.0,7.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S3,NOR,McLaren,HAD,Red Bull Racing,0.743,305.0,298.0,7.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,15,S3,ALO,Aston Martin,STR,Aston Martin,0.666,334.0,307.0,27.0,15.0,MEDIUM,15.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S1,VER,Red Bull Racing,RUS,Mercedes,0.331,314.0,303.0,11.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S1,NOR,McLaren,HAD,Red Bull Racing,0.623,302.0,300.0,2.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S1,BEA,Haas F1 Team,PER,Cadillac,0.834,317.0,297.0,20.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S1,ALO,Aston Martin,STR,Aston Martin,0.364,307.0,296.0,11.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S2,VER,Red Bull Racing,RUS,Mercedes,0.569,314.0,303.0,11.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S2,NOR,McLaren,HAD,Red Bull Racing,0.598,302.0,300.0,2.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S2,BEA,Haas F1 Team,PER,Cadillac,0.821,317.0,297.0,20.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S2,ALO,Aston Martin,STR,Aston Martin,0.689,307.0,296.0,11.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S3,VER,Red Bull Racing,RUS,Mercedes,0.676,314.0,303.0,11.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S3,NOR,McLaren,HAD,Red Bull Racing,0.837,302.0,300.0,2.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S3,HUL,Audi,OCO,Haas F1 Team,0.903,302.0,296.0,6.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S3,BEA,Haas F1 Team,PER,Cadillac,0.753,317.0,297.0,20.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,16,S3,ALO,Aston Martin,STR,Aston Martin,0.747,307.0,296.0,11.0,16.0,MEDIUM,16.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,17,S1,VER,Red Bull Racing,RUS,Mercedes,0.195,300.0,321.0,-21.0,17.0,MEDIUM,17.0,MEDIUM,True,standard,True
9,Silverstone,British Grand Prix,17,S1,NOR,McLaren,HAD,Red Bull Racing,0.72,298.0,298.0,0.0,17.0,MEDIUM,17.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,17,S1,HUL,Audi,OCO,Haas F1 Team,0.304,325.0,298.0,27.0,17.0,MEDIUM,17.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,17,S1,BEA,Haas F1 Team,PER,Cadillac,0.762,317.0,296.0,21.0,17.0,MEDIUM,17.0,MEDIUM,True,standard,False
9,Silverstone,British Grand Prix,17,S1,ALO,Aston Martin,STR,Aston Martin,0.742,310.0,301.0,9.0,17.0,MEDIUM,17.0,MEDIUM,True,standard,False
